time,E1,E2,vx2_1,vy2_1,vx2_2,vy2_2,temperature,pressure_ideal,pressure_real,wall_impulse,vx1_0,vy1_0,vx1_1,vy1_1,vx1_2,vy1_2,vx1_3,vy1_3,vx1_4,vy1_4,vx1_5,vy1_5,vx1_6,vy1_6,vx1_7,vy1_7,vx1_8,vy1_8,vx1_9,vy1_9,vx1_10,vy1_10,vx1_11,vy1_11,vx1_12,vy1_12,vx1_13,vy1_13,vx1_14,vy1_14,vx1_15,vy1_15,vx1_16,vy1_16,vx1_17,vy1_17,vx1_18,vy1_18,vx1_19,vy1_19,vx1_20,vy1_20,vx1_21,vy1_21,vx1_22,vy1_22,vx1_23,vy1_23,vx1_24,vy1_24,vx1_25,vy1_25,vx1_26,vy1_26,vx1_27,vy1_27,vx1_28,vy1_28,vx1_29,vy1_29,vx1_30,vy1_30,vx1_31,vy1_31,vx1_32,vy1_32,vx1_33,vy1_33,vx1_34,vy1_34,vx1_35,vy1_35,vx1_36,vy1_36,vx1_37,vy1_37,vx1_38,vy1_38,vx1_39,vy1_39,vx1_40,vy1_40,vx1_41,vy1_41,vx1_42,vy1_42,vx1_43,vy1_43,vx1_44,vy1_44,vx1_45,vy1_45,vx1_46,vy1_46,vx1_47,vy1_47,vx1_48,vy1_48,vx1_49,vy1_49,vx1_50,vy1_50,vx1_51,vy1_51,vx1_52,vy1_52,vx1_53,vy1_53,vx1_54,vy1_54,vx1_55,vy1_55,vx1_56,vy1_56,vx1_57,vy1_57,vx1_58,vy1_58,vx1_59,vy1_59,vx1_60,vy1_60,vx1_61,vy1_61,vx1_62,vy1_62,vx1_63,vy1_63,vx1_64,vy1_64,vx1_65,vy1_65,vx1_66,vy1_66,vx1_67,vy1_67,vx1_68,vy1_68,vx1_69,vy1_69,vx1_70,vy1_70,vx1_71,vy1_71,vx1_72,vy1_72,vx1_73,vy1_73,vx1_74,vy1_74,vx1_75,vy1_75,vx1_76,vy1_76,vx1_77,vy1_77,vx1_78,vy1_78,vx1_79,vy1_79,vx1_80,vy1_80,vx1_81,vy1_81,vx1_82,vy1_82,vx1_83,vy1_83,vx1_84,vy1_84,vx1_85,vy1_85,vx1_86,vy1_86,vx1_87,vy1_87,vx1_88,vy1_88,vx1_89,vy1_89,vx1_90,vy1_90,vx1_91,vy1_91,vx1_92,vy1_92,vx1_93,vy1_93,vx1_94,vy1_94,vx1_95,vy1_95,vx1_96,vy1_96,vx1_97,vy1_97,vx1_98,vy1_98,vx1_99,vy1_99,vx2_0,vy2_0,vx2_1,vy2_1,vx2_2,vy2_2,vx2_3,vy2_3,vx2_4,vy2_4,vx2_5,vy2_5,vx2_6,vy2_6,vx2_7,vy2_7,vx2_8,vy2_8,vx2_9,vy2_9,vx2_10,vy2_10,vx2_11,vy2_11,vx2_12,vy2_12,vx2_13,vy2_13,vx2_14,vy2_14,vx2_15,vy2_15,vx2_16,vy2_16,vx2_17,vy2_17,vx2_18,vy2_18,vx2_19,vy2_19,vx2_20,vy2_20,vx2_21,vy2_21,vx2_22,vy2_22,vx2_23,vy2_23,vx2_24,vy2_24,vx2_25,vy2_25,vx2_26,vy2_26,vx2_27,vy2_27,vx2_28,vy2_28,vx2_29,vy2_29,vx2_30,vy2_30,vx2_31,vy2_31,vx2_32,vy2_32,vx2_33,vy2_33,vx2_34,vy2_34,vx2_35,vy2_35,vx2_36,vy2_36,vx2_37,vy2_37,vx2_38,vy2_38,vx2_39,vy2_39,vx2_40,vy2_40,vx2_41,vy2_41,vx2_42,vy2_42,vx2_43,vy2_43,vx2_44,vy2_44,vx2_45,vy2_45,vx2_46,vy2_46,vx2_47,vy2_47,vx2_48,vy2_48,vx2_49,vy2_49,vx2_50,vy2_50,vx2_51,vy2_51,vx2_52,vy2_52,vx2_53,vy2_53,vx2_54,vy2_54,vx2_55,vy2_55,vx2_56,vy2_56,vx2_57,vy2_57,vx2_58,vy2_58,vx2_59,vy2_59,vx2_60,vy2_60,vx2_61,vy2_61,vx2_62,vy2_62,vx2_63,vy2_63,vx2_64,vy2_64,vx2_65,vy2_65,vx2_66,vy2_66,vx2_67,vy2_67,vx2_68,vy2_68,vx2_69,vy2_69,vx2_70,vy2_70,vx2_71,vy2_71,vx2_72,vy2_72,vx2_73,vy2_73,vx2_74,vy2_74,vx2_75,vy2_75,vx2_76,vy2_76,vx2_77,vy2_77,vx2_78,vy2_78,vx2_79,vy2_79,vx2_80,vy2_80,vx2_81,vy2_81,vx2_82,vy2_82,vx2_83,vy2_83,vx2_84,vy2_84,vx2_85,vy2_85,vx2_86,vy2_86,vx2_87,vy2_87,vx2_88,vy2_88,vx2_89,vy2_89,vx2_90,vy2_90,vx2_91,vy2_91,vx2_92,vy2_92,vx2_93,vy2_93,vx2_94,vy2_94,vx2_95,vy2_95,vx2_96,vy2_96,vx2_97,vy2_97,vx2_98,vy2_98,vx2_99,vy2_99
0,2.27994e-17,1.82045e-17,73467.9,64008.7,27063.6,25265.8,296.99,0.10251,2.90546e+08,1.16218e-20,-404.911,-122.501,160.014,311.652,-334.142,-247.653,-423.962,-48.1743,-377.306,450.886,-378.758,-261.417,117.832,117.015,-133.52,-91.4615,-393.782,-65.0472,-520.08,-171.578,-235.649,-13.9729,-445.655,-37.2051,556.924,-452.948,-400.835,-187.762,155.497,-61.3799,-8.97933,-125.466,-183.194,-454.352,70.4861,-322.352,136.161,-752.923,-343.957,-13.9402,-581.808,-132.229,316.8,-351.152,-351.4,-245.686,-246.451,0.20239,-390.663,148.963,-413.575,-392.032,282.056,540.187,-43.1926,104.906,-26.3411,579.044,-291.97,-86.5274,-220.939,-404.002,76.7124,-93.4087,-685.983,186.758,-457.704,-301.472,302.358,190.909,-400.058,33.6048,-353.95,512.983,-506.373,-181.857,315.714,324.935,624.353,-41.1427,-316.15,-166.436,-418.927,234.695,-280.587,231.661,-343.801,153.465,-265.16,-439.039,-72.5964,-414.062,-19.1878,264.518,12.8083,-340.476,-127.486,-92.4361,-214.395,-218.898,-115.611,-222.845,-71.0282,-403.707,133.359,-386.741,-20.3735,537.847,416.943,-264.159,201.104,-549.724,52.8327,-414.306,-530.418,-60.2469,-702.139,414.629,-273.537,-196.298,-502.034,18.2207,508.606,-557.252,-657.576,32.3728,-212.44,397.639,237.043,-469.695,-343.355,-354.462,-106.247,240.703,-446.813,-470.819,-152.728,-528.654,-343.51,60.4336,-145.216,-419.855,225.702,219.639,-538.804,60.2785,39.6026,407.022,-406.951,-223.23,-434.444,-287.547,-294.092,254.951,-141.543,119.599,-597.543,-205.013,-130.458,-186.614,-458.482,-515.934,0.68535,-5.52796,-101.361,-398.043,242.582,101.417,339.924,-389.358,-489.878,-157.195,-71.866,363.472,-270.625,2.22525,-193.051,228.198,43.3249,-407.587,-50.558,-528.981,-450.112,-371.908,-397.159,-110.024,-374.492,-174.722,-642.691,-246.529,-146.033,-171.872,-462.441,-13.1316,-311.194,-104.181,454.315,-123.222,-134.126,-194.975,-86.0919,50.9963,-143.59,54.8305,-58.1908,-59.4365,52.787,56.0209,-126.615,129.838,-205.751,48.9265,-35.7595,-82.4618,308.546,-104.803,52.1035,133.852,11.4227,-109.678,-38.6926,-47.846,-130.112,135.114,-68.6407,-173.638,120.067,60.6912,-385.594,-156.867,69.8571,201.078,-264.412,29.9233,454.963,-45.5604,-146.287,-113.31,81.6346,-58.9577,84.0018,-90.8433,-20.4007,-103.611,133.393,-223.323,137.798,-305.599,26.6787,46.7065,-114.878,138.771,-116.114,-48.4643,-5.98409,96.3664,-221.257,185.093,-157.482,-112.184,-125.758,-46.7658,17.0663,65.5362,-174.719,47.2525,194.408,183.076,-212.806,192.782,-29.4526,-48.4119,-128.499,267.657,9.2561,51.3769,-50.6812,31.5686,-80.3707,34.124,-83.6521,5.24334,-46.4438,107.594,199.862,-117.347,-224.278,-16.8462,56.3662,254.85,118.979,66.4651,-223.883,53.6242,164.551,-43.888,266.993,-90.6363,138.107,130.818,-126.665,288.136,18.2411,-173.383,139.457,87.6652,121.76,-397.478,21.0981,-14.0633,-81.8648,-108.811,-4.81201,-43.9216,-333.607,-22.3907,19.6933,165.883,25.99,-106.136,119.023,67.6111,358.897,-54.0994,-386.007,-30.5579,247.806,-168.928,-105.98,349.372,-7.24942,-18.1121,11.7572,-26.2116,-8.17177,133.333,-361.171,-148.667,-257.805,-170.65,-120.859,143.793,1.38855,291.58,217.166,431.452,42.4157,12.1594,-57.0663,155.074,197.275,107.975,-122.665,-1.67501,-125.49,-55.6369,10.7481,173.867,-170.158,-27.5563,-198.715,131.509,-117.183,24.5708,43.7032,-10.2103,-105.68,-145.889,-62.1961,-143.829,-3.47512,-170.624,-309.726,-186.425,205.331,153.747,153.191,-28.1468,-243.724,200.311,-167.291,-39.2827,69.2756,-262.84,-198.235,-73.7098,192.746,126.113,237.874,2.83006,73.2617,-355.552,-19.2602,13.247,-86.893,26.2653,32.9871,-233.222,0.533835,-99.6701
1e-13,2.35266e-17,1.74773e-17,75039,66822.5,26733.1,23505.9,296.99,0.10251,5.19993e+08,2.07997e-20,370.398,-147.139,-648.349,537.085,-101.569,-542.844,-608.422,315.939,557.97,-558.024,-47.9657,-291.346,-94.876,317.512,166.446,314.838,404.669,-55.809,-359.672,199.177,544.885,-305.426,-387.846,-276.088,347.728,315.94,684.644,84.9614,468.924,-614.492,324.818,-11.405,105.422,-608.51,-505.133,319.809,-262.275,-200.785,208.275,-639.228,-156.443,-181.871,353.642,55.9859,-81.1399,167.037,-35.4066,-555.764,-215.427,281.791,-29.0583,229.485,-164.36,429.312,165.373,-352.6,79.1005,-48.7205,-459.775,-520.405,144.712,273.69,-540.057,773.825,104.93,-484.988,40.5901,401.399,-906.821,-21.2747,181.027,-641.722,-585.287,-441.254,120.719,33.8346,438.781,-4.61026,-313.126,-150.495,-37.011,607.773,120.565,-399.816,236.952,-400.68,-550.665,105.483,225.704,114.701,180.192,-590.425,467.194,396.838,-897.652,-88.5409,-158.643,-493.659,132.134,-608.949,140.872,-645.606,-422.994,333.34,-289.444,88.7985,395.027,64.1241,407.139,-326.16,403.232,154.897,-492.723,247.977,83.9551,-244.92,-554.724,-411.011,-268.944,351.763,-274.704,255.112,350.327,-46.4507,303.873,55.5466,-487.134,9.81852,-400.625,-627.153,-247.193,-259.114,-656.667,-304.416,376.003,-415.634,275.519,-115.398,118.277,-777.006,-666.26,-184.303,521.822,-345.055,-592.139,800.282,337.436,-318.6,-329.228,278.012,-809.245,32.2283,-186.804,-138.035,-312.484,77.2797,211.458,-313.519,-636.025,-17.9664,403.103,142.55,-225.778,-375.826,-406.139,167.301,255.531,-234.805,-502.164,65.2931,553.892,-216.915,-702.128,-410.665,-5.13519,-337.109,4.61002,-118.477,-762.272,297.121,-696.099,-207.561,350.013,56.7182,-167.353,-512.525,93.0308,156.055,-279.973,558.487,20.9361,176.536,-391.346,599.432,-210.13,-560.398,-656.668,-518.914,-423.881,-299.428,65.0175,-365.647,42.0098,-126.081,-45.5041,75.5908,-129.395,24.1769,-65.997,12.7379,-258.434,-195.716,73.0709,-14.2107,220.006,-273.878,269.821,16.4926,-15.1037,181.049,-165.482,184.609,129.784,-200.095,-32.6314,-186.24,222.178,-159.954,-57.3911,16.9816,-265.551,97.9343,51.946,-200.182,-90.159,198.612,38.8766,218.344,142.614,435.838,-234.372,50.5743,209.785,245.824,225.505,214.153,-145.029,77.0098,-71.3016,-155.767,1.14667,-35.9859,223.983,140.962,82.1672,-19.8794,91.6075,-4.48375,298.695,-125.464,-145.176,22.4106,-152.373,43.4477,-50.4219,-145.4,-292.498,92.0588,-42.3467,-228.861,243.118,9.19397,-106.642,65.5045,176.516,-219.618,-194.189,-3.48728,231.35,-193.483,155.106,110.897,-242.419,221.067,116.999,83.1067,-150.241,-93.2917,-14.5251,-20.6172,-76.2473,-408.162,-82.8319,185.56,129.054,-55.1778,179.56,-321.214,-8.62883,161.273,222.049,90.7594,-182.638,-122.135,-72.4297,-43.543,1.44344,-201.289,16.7897,228.329,119.116,370.871,48.3478,-212.616,-46.5886,22.783,4.33204,-93.743,-117.539,151.807,-73.5267,23.0289,270.131,-195.226,51.3301,-62.81,36.384,-92.2198,120.611,317.958,509.829,164.784,255.18,-358.989,142.997,-93.8495,-122.877,-2.77695,-59.0889,-59.7975,-17.5857,61.7788,-27.0164,118.063,160.293,128.83,37.8059,39.9784,10.945,-153.934,-21.1559,0.280244,100.984,256.771,69.4687,-13.5362,334.919,105.493,59.5738,-59.413,18.8367,0.807184,-387.854,1.59879,184.66,60.3798,-153.399,224.088,147.658,-231.753,17.4526,-119.932,-31.2334,-199.082,52.7662,-38.358,324.931,139.715,235.253,50.7778,339.291,-76.247,-53.7509,-77.5787,133.048,-167.257,-127.752,-242.621,-63.9688,-312.229,-169.737,-73.1107,84.8382,46.266,238.088,70.3684,-151.177,-26.4286,202.85,-56.327
2e-13,2.39767e-17,1.70272e-17,74898.9,69676.7,24856,24089.1,296.99,0.10251,4.97186e+08,1.98874e-20,-54.4045,-392.865,630.557,-1033.18,1125.33,-177.715,-592.154,189.626,-482.916,-881.317,-575.899,-859.21,128.879,98.3788,-364.281,-186.544,355.857,-221.435,-242.141,748.569,107.49,-488.813,-170.951,-545.745,261.765,384.452,206.67,164.335,247.276,220.572,140.116,-36.4843,-1030.1,173.762,50.8274,-394.696,-479.262,-537.943,510.632,-786.776,120.661,590.359,-513.017,-229.751,-202.942,137.806,-17.4726,-55.3826,-95.3585,-313.803,-606.269,138.39,-505.17,-70.894,-63.6607,-39.2867,114.049,166.46,-641.313,-306.096,1.683,-633.781,-293.121,20.8873,548.435,-228.741,-495.81,-549.483,-682.127,318.879,-65.1698,409.431,-734.791,304.652,-50.8067,359.658,331.939,-396.066,345.789,-412.762,-598.92,444.773,-108.683,-547.43,67.1482,-286.76,-469.018,-78.7738,358.632,-244.077,100.247,-123.968,-293.368,156.332,52.7139,-451.936,620.837,-891.413,-421.035,654.357,427.489,-1143,-400.137,-428.698,-519.113,108.977,-415.586,344.277,-534.276,-64.6785,-25.4906,-513.607,311.636,9.21032,392.291,-311.896,-302.461,-489.091,110.56,16.4013,267.222,-245.891,100.979,-27.1535,-930.396,-119.677,-444.98,-208.981,-432.426,-282.291,-137.735,220.448,-447.717,-154.197,-243.875,-477.828,526.037,-395.53,-388.066,-363.757,-485.498,-641.67,163.867,-276.016,-446.087,-161.067,263.192,-223.636,283.126,359.272,-828.527,190.017,-51.5446,275.096,41.4228,-416.159,120.345,-328.566,-311.763,285.82,-222.194,162.339,-221.115,-68.1997,-160.554,-292.75,310.591,-184.152,246.688,-204.31,389.352,-354.412,-291.201,-142.762,-441.506,-213.985,163.963,-597.448,-85.8633,-447.492,334.555,-23.9344,-215.511,-84.2353,202.26,234.247,243.173,-81.0861,35.1864,-452.721,-389.434,-435.486,-644.636,129.375,165.174,-492.733,243.289,-169.721,167.842,-652.667,-99.7385,-227.145,-81.7271,65.4476,71.9503,-19.1976,4.466,-74.7559,-67.9474,-66.9418,-270.28,97.0886,-40.1697,421.388,10.5116,-20.9444,-162.444,-165.173,4.81892,-59.4138,313.495,-326.015,152.487,-55.3869,-318.182,-149.751,-106.448,-40.8428,-208.625,12.4898,-389.596,167.897,51.8141,34.2788,-62.3991,-168.384,-302.393,-131.299,25.838,-8.78391,5.75613,104.465,38.516,19.7858,-246.296,28.7974,-192.047,-13.8849,278.643,-58.7826,-115.814,0.723946,-79.07,289.55,240.648,-45.3352,143.744,154.644,-121.842,95.3134,-76.8522,-114.228,-145.613,-67.5086,64.2916,-78.0627,32.2924,13.2877,141.067,-437.617,-102.706,-121.597,198.613,296.285,-93.9073,-6.34317,-136.263,-109.066,-39.1349,111.065,54.1058,-70.8628,28.9983,-100.924,-31.493,-64.0689,-124.581,-43.847,297.93,201.088,-275.865,-18.594,20.5419,146.326,-12.833,-30.6958,76.3592,67.4046,-82.728,109.385,-151.733,-188.303,-29.9138,-21.7084,-240.351,-281.422,170.754,60.1135,97.1287,74.0708,-21.9125,-156.281,73.4577,-248.87,203.812,270.1,-85.3247,-301.602,-31.8036,-6.00396,-166.633,60.9226,70.3695,-333.273,-41.8733,44.812,163.993,-24.5639,-118.099,-85.6501,125.1,17.7298,-340.616,-138.892,-48.5175,-104.015,-13.8978,-228.245,254.159,25.5399,217.424,83.7783,127.849,-208.52,124.441,-92.7864,226.184,43.2056,-9.27547,152.441,43.1572,-47.2247,148.386,66.9272,193.784,159.395,330.537,-45.981,59.9784,-24.5523,59.6893,-66.1278,-66.2348,44.9608,50.6658,81.922,-163.151,7.19434,80.7519,6.03017,-232.413,-252.097,-7.80299,-9.21202,24.2844,-77.539,159.968,219.467,-41.0476,21.7522,67.2423,-219.463,112.051,21.9124,-153.666,-259.002,-217.877,-263.191,-3.52312,-268.816,-0.887439,-42.5389,-82.0509,-113.691,309.619,-167.963,224.5,-14.1061,301.506,-3.00239
3e-13,2.44577e-17,1.65462e-17,77877.4,69598.5,24716.5,22846,296.99,0.10251,5.10004e+08,2.04002e-20,219.033,94.1178,485.204,-441.327,-567.197,44.7769,146.35,-352.918,150.074,-306.71,572.735,-336.931,296.788,-147.497,229.53,-573.07,475.661,-575.795,351.916,-939.047,490.04,-690.687,-66.4261,-81.8025,-409.855,276.098,336.337,-277.115,303.594,-347.026,-147.027,-214.022,510.017,92.1964,354.487,-535.7,-691.546,-422.572,454.401,-24.1308,-232.825,-537.171,-269.807,-68.316,479.91,-218.705,393.751,-114.024,162.894,-201.344,283.397,-107.08,-589.661,314.782,-617.084,-338.819,-218.635,194.147,-502.169,253.126,-198.793,17.2824,309.128,-262.423,-8.16394,156.195,243.81,-439.706,43.0006,-746.864,-810.277,242.482,135.376,-118.998,-988.094,-74.115,255.69,104.18,613.672,-22.0154,60.3981,-360.925,91.1858,100.365,111.72,-46.2045,-82.4903,-597.431,742.074,-359.302,-494.428,-287.23,113.774,-423.276,626.429,-393.053,302.979,-298.991,33.4868,-722.996,508.581,-1048.98,207.96,-407.708,516.16,-1006.29,494.857,-311.15,-320.956,-412.309,385.253,-241.692,0.344354,40.9843,-616.854,-399.737,236.147,-555.757,211.564,-444.813,-463.416,299.09,165.8,41.9873,-251.744,168.11,-19.5217,11.8213,363.003,-813.89,137.086,-88.3857,-155.593,-555.245,224.226,12.8283,38.607,180.09,87.0798,-192.037,248.92,-680.394,97.261,-287.349,-2.63127,-383.849,182.828,-890.527,-610.22,-7.66077,-61.3112,-456.513,-29.9742,-62.1998,109.959,-452.333,-160.12,-208.412,85.6168,244.28,-314.471,219.032,-292.564,57.274,-446.714,-259.449,125.436,-168.903,315.607,94.7679,-315.576,65.9603,-57.6108,18.2109,-132.028,-237.113,193.056,-666.69,-238.325,-293.036,-473.237,-153.569,173.746,-220.452,-86.491,-258.135,-8.07984,303.57,89.9717,-635.057,143.145,476.419,-752.978,103.085,223.114,-511.309,-378.1,-394.139,225.056,-351.397,-213.947,-109.393,111.763,-75.7552,128.321,-140.704,-7.61684,231.155,133.598,-50.0587,-230.709,-36.7833,-81.2557,-74.6429,87.7141,42.279,-49.4322,-272.165,231.113,60.9061,-117.228,157.575,-297.001,232.393,107.921,-67.126,102.223,18.1511,-311.528,-77.8284,44.1394,131.897,-5.00717,299.478,-209.098,-327.093,157.82,-199.307,49.6479,-136.342,100.588,-198.323,38.7714,102.085,-200.744,-215.212,-275.407,-93.1219,-54.7641,-124.719,-112.787,60.9067,226.79,-258.62,-56.8508,-145.148,53.0916,13.17,-74.7275,-94.6274,-28.3692,-20.2267,219.376,-48.2743,-85.4456,135.616,-43.0996,182.958,-111.556,-164.619,-256.966,278.787,342.977,-165.64,147.957,-130.736,-434.064,106.255,35.6105,96.7088,239.233,-47.93,141.402,112.343,113.993,46.9047,0.43771,-379.341,-91.1449,-59.0115,21.935,21.6669,33.2221,-74.8113,-20.2054,19.7269,-140.1,-321.896,268.418,98.635,225.737,166.29,184.8,-91.3863,102.879,-72.6071,246.032,328.805,-11.2227,-14.1743,121.36,-67.0086,69.8964,-137.166,126.735,30.5364,-222.82,93.0462,-164.393,155.582,-265.642,-78.1967,-25.4902,-178.188,233.552,-68.1598,-236.476,-31.2499,-162.292,93.2474,-173.66,265.43,-81.9216,-103.886,-303.875,5.24873,-223.616,91.8957,-60.9092,-69.3951,152.747,-15.1555,-63.1133,-70.0544,344.438,-0.466329,200.132,-255.573,-168.301,35.1559,-39.525,-145.801,-319.502,-300.328,-28.9101,-130.245,343.286,37.2019,125.237,-58.6916,228.571,116.205,17.0917,-35.501,-45.0205,36.1125,130.903,146.979,-88.2603,-138.587,-321.949,-108.832,180.047,-65.6973,147.339,40.0821,274.288,-120.854,38.1265,315.741,60.2607,-97.814,-221.559,8.13248,-58.0724,125.006,213.971,-30.6233,49.8624,-149.122,32.5425,-226.387,-127.919,38.4387,-22.9834,-175.487,206.243,-178.444,74.834,-94.3511
4e-13,2.45509e-17,1.6453e-17,75759.7,72278,25401.6,21893.1,296.99,0.10251,5.13371e+08,2.05348e-20,236.492,-830.686,661.769,87.1193,455.397,-499.708,244.827,577.214,243.181,-372.247,323.489,-334.488,40.449,-696.232,15.1621,-438.476,541.511,78.4742,-153.608,-665.667,231.011,94.7486,-52.7984,-274.633,193.547,22.6444,373.861,-460.451,748.415,87.3816,56.6878,503.939,398.718,-67.6524,-2.5742,-232.724,31.7957,-211.526,523.802,-534.097,105.64,-306.155,-90.8192,-94.9788,53.2945,-369.797,93.0773,-670.26,668.704,127.792,245.954,-166.217,86.1164,-939.202,388.14,-94.7969,21.4837,-264.221,-331.187,673.996,426.733,79.4155,450.206,-305.565,-199.486,216.744,63.6188,-162.297,317.573,-118.008,-1029.61,74.8822,310.801,-386.944,-742.086,-52.248,32.7971,183.024,248.004,-427.999,86.5724,-521.668,-801.31,911.042,312.47,-357.214,178.757,-693.97,316.609,-275.73,-25.1519,-472.04,-297.222,64.0476,201.205,-681.345,-708.523,-347.939,323.788,-494.574,204.902,-737.547,127.375,131.973,-132.316,-873.043,220.146,-198.287,-328.865,-38.3524,205.636,-561.521,522.858,-142.175,253.409,-584.138,423.597,-743.515,117.214,-1207.91,215.375,-183.515,-115.509,-116.759,-284.708,-282.833,26.2293,343.904,-587.544,-751.213,118.659,-119.304,-244.635,287.488,291.79,-340.409,150.204,105.237,-516.524,4.6756,-473.066,-1170.29,309.689,169.746,-406.858,-753.685,143.929,-542.706,-1212.81,-421.007,273.351,-701.46,-191.784,14.5438,-228.657,155.708,-95.1367,-509.906,-382.136,23.6621,514.871,-505.847,-173.351,180.598,244.906,-354.405,-246.248,-273.131,186.737,-174.085,-233.842,-49.9111,70.6011,-689.436,-303.63,-645.617,254.955,94.0002,0.955703,-1313.82,196.439,-53.1373,232.484,-504.246,-390.712,-852.673,-109.25,-354.703,51.0778,-385.2,46.0932,-809.344,104.71,-411.555,-83.3745,52.685,212.881,-747.087,468.059,-295.19,37.4136,224.838,157.583,-64.1788,208.985,-11.0899,-241.857,31.5322,-11.2166,-67.6427,116.392,-236.453,-130.355,-133.045,-183.519,114.744,122.322,-15.8018,151.298,-151.13,34.1615,111.624,188.584,85.6361,-353.211,-105.465,250.245,-53.9407,-172.971,-158.78,71.5149,-54.9848,18.0142,164.374,192.789,54.3303,64.9226,-24.8436,124.571,200.534,40.8786,-156.514,16.9398,45.5496,-49.4413,138.308,-308.97,-173.617,216.182,-189.281,-91.632,-25.1985,-99.8633,95.7676,-63.7007,-41.8837,-216.891,-71.008,-159.482,141.893,-85.6462,-3.71041,289.09,-380.865,52.9535,118.631,-94.0741,-178.255,-75.9717,-16.3723,-269.885,-215.28,0.901508,-300.758,63.1446,179.034,37.8699,-192.704,-40.0157,89.4511,-463.554,27.3504,-208.571,30.7302,-30.9964,25.6905,61.4796,-252.628,19.3381,-316.39,-170.625,-282.548,128.699,124.888,31.3484,138.083,-247.007,43.5948,-25.357,-141.017,37.5335,-84.1623,100.14,-112.994,-75.0637,9.99806,-315.731,113.811,-24.0818,51.7705,-14.9524,-331.408,-219.344,-173.447,185.056,20.9956,-156.774,-107.835,-20.5266,-106.083,16.0349,-126.612,-229.735,-126.802,288.764,-92.2369,68.9121,-43.9327,-56.3975,253.002,117.473,-36.6688,-315.684,-109.01,-173.78,-28.1321,-49.3314,38.6195,-130.093,162.272,291.646,-441.36,-336.021,-76.4343,-41.7438,194.669,170.1,62.7225,139.412,-58.7311,27.8679,42.0038,-13.9414,-35.6119,-2.35183,-157.283,-80.2625,-75.0396,-112.323,126.203,-61.9168,-293.331,131.054,-178.045,42.2481,16.8401,-327.036,-45.7618,76.8076,-70.8773,-171.737,217.557,-221.537,354.725,-181.435,163.597,108.066,-97.0102,342.901,-123.784,-80.8218,2.72552,-79.6439,-29.0409,126.029,-44.1275,-295.308,27.5638,-288.549,108.666,-434.56,-122.24,50.4464,9.7433,75.289,66.6449,30.1108,-76.4766,160.706,-283.966
